Student_ID,DOA,DOB,Department_Choices,Department_Admission
20152218,7/1/2015,6/27/1998,IDEPT8313,IDEPT8313
20152236,7/1/2015,5/6/1998,IDEPT5564,IDEPT5564
20152241,7/1/2015,1/1/1998,IDEPT1142,IDEPT1142
20152248,7/1/2015,7/9/1997,IDEPT4055,IDEPT4055
20152254,7/1/2015,2/5/1998,IDEPT2601,IDEPT2601
20152256,7/1/2015,10/5/1997,IDEPT3778,IDEPT3778
20152305,7/1/2015,10/29/1997,IDEPT5881,IDEPT5881
20152322,7/1/2015,9/1/1997,IDEPT6347,IDEPT6347
20152339,7/1/2015,4/8/1998,IDEPT1825,IDEPT1825
20152347,7/1/2015,2/12/1998,IDEPT1825,IDEPT1825
20152350,7/1/2015,8/18/1997,IDEPT6347,IDEPT6347
20152360,7/1/2015,6/15/1998,IDEPT8825,IDEPT8825
20152364,7/1/2015,1/11/1998,IDEPT1388,IDEPT1388
20152382,7/1/2015,1/26/1998,IDEPT2601,IDEPT2601
20152413,7/1/2015,11/6/1997,IDEPT7783,IDEPT7783
20152423,7/1/2015,5/26/1998,IDEPT6347,IDEPT6347
20152429,7/1/2015,6/1/1998,IDEPT4670,IDEPT4670
20152437,7/1/2015,11/26/1997,IDEPT1423,IDEPT1423
20152452,7/1/2015,8/1/1997,IDEPT2425,IDEPT2425
20152459,7/1/2015,8/24/1997,IDEPT2357,IDEPT2357
20152460,7/1/2015,5/28/1998,IDEPT8825,IDEPT8825
20152464,7/1/2015,11/29/1997,IDEPT5528,IDEPT5528
20152468,7/1/2015,5/25/1998,IDEPT1142,IDEPT1142
20152484,7/1/2015,11/1/1997,IDEPT2054,IDEPT2054
20152486,7/1/2015,6/25/1998,IDEPT5109,IDEPT5109
20152516,7/1/2015,5/13/1998,IDEPT3115,IDEPT3115
20152525,7/1/2015,12/29/1997,IDEPT8473,IDEPT8473
20152570,7/1/2015,5/25/1998,IDEPT5408,IDEPT5408
20152576,7/1/2015,8/4/1997,IDEPT2357,IDEPT2357
20152580,7/1/2015,2/11/1998,IDEPT1537,IDEPT1537
20152606,7/1/2015,12/1/1997,IDEPT5109,IDEPT5109
20152611,7/1/2015,4/26/1998,IDEPT1096,IDEPT1096
20152616,7/1/2015,9/23/1997,IDEPT7005,IDEPT7005
20152624,7/1/2015,8/7/1997,IDEPT8825,IDEPT8825
20152638,7/1/2015,7/12/1997,IDEPT4670,IDEPT4670
20152646,7/1/2015,9/28/1997,IDEPT8473,IDEPT8473
20152675,7/1/2015,8/30/1997,IDEPT1367,IDEPT1367
20152715,7/1/2015,1/3/1998,IDEPT2054,IDEPT2054
20152718,7/1/2015,7/22/1997,IDEPT1677,IDEPT1677
20152753,7/1/2015,8/27/1997,IDEPT1096,IDEPT1096
20152758,7/1/2015,11/19/1997,IDEPT1378,IDEPT1378
20152770,7/1/2015,7/12/1997,IDEPT5127,IDEPT5127
20152812,7/1/2015,11/19/1997,IDEPT1836,IDEPT1836
20152817,7/1/2015,8/16/1997,IDEPT2357,IDEPT2357
20152819,7/1/2015,8/6/1997,IDEPT3868,IDEPT3868
20152851,7/1/2015,12/24/1997,IDEPT5881,IDEPT5881
20152875,7/1/2015,6/2/1998,IDEPT4938,IDEPT4938
20152885,7/1/2015,3/6/1998,IDEPT1378,IDEPT1378
20152889,7/1/2015,7/4/1998,IDEPT7626,IDEPT7626
20152899,7/1/2015,5/4/1998,IDEPT1615,IDEPT1615
20152921,7/1/2015,10/30/1997,IDEPT1825,IDEPT1825
20152923,7/1/2015,8/15/1997,IDEPT1423,IDEPT1423
20152930,7/1/2015,8/3/1997,IDEPT3868,IDEPT3868
20152940,7/1/2015,11/18/1997,IDEPT4938,IDEPT4938
20152950,7/1/2015,9/10/1997,IDEPT8473,IDEPT8473
20152960,7/1/2015,12/8/1997,IDEPT3115,IDEPT3115
20152964,7/1/2015,8/13/1997,IDEPT2601,IDEPT2601
20152969,7/1/2015,2/16/1998,IDEPT1096,IDEPT1096
20152980,7/1/2015,10/9/1997,IDEPT6347,IDEPT6347
20152986,7/1/2015,1/20/1998,IDEPT2357,IDEPT2357
20152987,7/1/2015,9/16/1997,IDEPT2054,IDEPT2054
20152988,7/1/2015,4/28/1998,IDEPT1615,IDEPT1615
20152993,7/1/2015,10/7/1997,IDEPT4308,IDEPT4308
20152994,7/1/2015,8/17/1997,IDEPT1367,IDEPT1367
20153013,7/1/2015,5/29/1998,IDEPT1388,IDEPT1388
20153027,7/1/2015,7/4/1998,IDEPT8473,IDEPT8473
20153041,7/1/2015,12/14/1997,IDEPT7626,IDEPT7626
20153049,7/1/2015,12/26/1997,IDEPT1677,IDEPT1677
20153057,7/1/2015,12/11/1997,IDEPT5881,IDEPT5881
20153090,7/1/2015,10/2/1997,IDEPT7005,IDEPT7005
20153105,7/1/2015,5/10/1998,IDEPT4938,IDEPT4938
20153106,7/1/2015,10/7/1997,IDEPT3062,IDEPT3062
20153115,7/1/2015,11/13/1997,IDEPT4308,IDEPT4308
20153139,7/1/2015,9/8/1997,IDEPT6347,IDEPT6347
20153140,7/1/2015,8/8/1997,IDEPT4938,IDEPT4938
20153161,7/1/2015,4/10/1998,IDEPT2601,IDEPT2601
20153163,7/1/2015,5/4/1998,IDEPT6347,IDEPT6347
20153166,7/1/2015,7/1/1998,IDEPT7626,IDEPT7626
20153198,7/1/2015,7/13/1997,IDEPT8379,IDEPT8379
20153201,7/1/2015,5/22/1998,IDEPT1378,IDEPT1378
20153215,7/1/2015,2/4/1998,IDEPT1423,IDEPT1423
20153224,7/1/2015,1/3/1998,IDEPT3778,IDEPT3778
20153228,7/1/2015,5/12/1998,IDEPT1367,IDEPT1367
20153251,7/1/2015,12/27/1997,IDEPT1825,IDEPT1825
20153272,7/1/2015,11/19/1997,IDEPT1367,IDEPT1367
20153274,7/1/2015,2/25/1998,IDEPT5109,IDEPT5109
20153285,7/1/2015,3/7/1998,IDEPT8313,IDEPT8313
20153291,7/1/2015,3/8/1998,IDEPT1423,IDEPT1423
20153296,7/1/2015,9/25/1997,IDEPT1537,IDEPT1537
20153308,7/1/2015,8/7/1997,IDEPT2357,IDEPT2357
20153316,7/1/2015,6/30/1998,IDEPT7005,IDEPT7005
20153326,7/1/2015,4/20/1998,IDEPT1537,IDEPT1537
20153337,7/1/2015,7/22/1997,IDEPT5564,IDEPT5564
20153340,7/1/2015,11/13/1997,IDEPT4938,IDEPT4938
20153346,7/1/2015,5/1/1998,IDEPT1825,IDEPT1825
20153364,7/1/2015,1/19/1998,IDEPT2601,IDEPT2601
20153402,7/1/2015,7/17/1997,IDEPT1615,IDEPT1615
20153407,7/1/2015,10/19/1997,IDEPT2357,IDEPT2357
20153420,7/1/2015,3/27/1998,IDEPT8825,IDEPT8825
20153426,7/1/2015,10/10/1997,IDEPT2357,IDEPT2357
20153455,7/1/2015,8/11/1997,IDEPT1533,IDEPT1533
20153456,7/1/2015,12/18/1997,IDEPT2357,IDEPT2357
20153475,7/1/2015,12/11/1997,IDEPT1825,IDEPT1825
20153485,7/1/2015,10/12/1997,IDEPT1142,IDEPT1142
20153501,7/1/2015,10/17/1997,IDEPT1142,IDEPT1142
20153506,7/1/2015,2/23/1998,IDEPT6347,IDEPT6347
20153522,7/1/2015,10/15/1997,IDEPT1836,IDEPT1836
20153578,7/1/2015,8/22/1997,IDEPT2054,IDEPT2054
20153585,7/1/2015,5/14/1998,IDEPT4132,IDEPT4132
20153592,7/1/2015,5/6/1998,IDEPT3868,IDEPT3868
20153618,7/1/2015,8/10/1997,IDEPT7005,IDEPT7005
20153628,7/1/2015,2/17/1998,IDEPT4308,IDEPT4308
20153630,7/1/2015,4/26/1998,IDEPT1533,IDEPT1533
20153633,7/1/2015,2/8/1998,IDEPT5528,IDEPT5528
20153658,7/1/2015,4/3/1998,IDEPT3778,IDEPT3778
20153669,7/1/2015,3/22/1998,IDEPT1378,IDEPT1378
20153684,7/1/2015,2/22/1998,IDEPT1378,IDEPT1378
20153698,7/1/2015,8/20/1997,IDEPT7783,IDEPT7783
20153718,7/1/2015,5/30/1998,IDEPT2054,IDEPT2054
20153720,7/1/2015,5/27/1998,IDEPT1677,IDEPT1677
20153772,7/1/2015,10/25/1997,IDEPT1836,IDEPT1836
20153782,7/1/2015,4/19/1998,IDEPT1378,IDEPT1378
20153794,7/1/2015,9/21/1997,IDEPT1537,IDEPT1537
20153814,7/1/2015,10/10/1997,IDEPT1533,IDEPT1533
20153824,7/1/2015,8/5/1997,IDEPT8379,IDEPT8379
20153865,7/1/2015,10/27/1997,IDEPT7626,IDEPT7626
20153866,7/1/2015,8/16/1997,IDEPT5109,IDEPT5109
20153869,7/1/2015,5/6/1998,IDEPT8473,IDEPT8473
20153875,7/1/2015,12/18/1997,IDEPT1388,IDEPT1388
20153877,7/1/2015,10/17/1997,IDEPT8598,IDEPT8598
20153880,7/1/2015,10/7/1997,IDEPT3062,IDEPT3062
20153881,7/1/2015,6/8/1998,IDEPT4938,IDEPT4938
20153894,7/1/2015,1/7/1998,IDEPT1533,IDEPT1533
20153917,7/1/2015,11/19/1997,IDEPT2425,IDEPT2425
20153938,7/1/2015,12/9/1997,IDEPT2425,IDEPT2425
20153945,7/1/2015,9/15/1997,IDEPT3062,IDEPT3062
20153949,7/1/2015,7/1/1998,IDEPT7783,IDEPT7783
20153998,7/1/2015,2/23/1998,IDEPT1825,IDEPT1825
20154009,7/1/2015,12/24/1997,IDEPT4938,IDEPT4938
20154026,7/1/2015,10/18/1997,IDEPT1677,IDEPT1677
20154045,7/1/2015,5/16/1998,IDEPT2425,IDEPT2425
20154056,7/1/2015,6/1/1998,IDEPT5881,IDEPT5881
20154070,7/1/2015,8/10/1997,IDEPT5408,IDEPT5408
20154093,7/1/2015,4/3/1998,IDEPT7005,IDEPT7005
20154116,7/1/2015,10/3/1997,IDEPT7005,IDEPT7005
20154123,7/1/2015,11/29/1997,IDEPT8825,IDEPT8825
20154132,7/1/2015,3/8/1998,IDEPT1677,IDEPT1677
20154135,7/1/2015,8/16/1997,IDEPT1836,IDEPT1836
20154139,7/1/2015,6/26/1998,IDEPT1423,IDEPT1423
20154150,7/1/2015,11/28/1997,IDEPT5408,IDEPT5408
20154158,7/1/2015,6/4/1998,IDEPT5528,IDEPT5528
20154175,7/1/2015,12/6/1997,IDEPT4308,IDEPT4308
20154179,7/1/2015,5/28/1998,IDEPT5528,IDEPT5528
20154202,7/1/2015,7/24/1997,IDEPT8313,IDEPT8313
20154210,7/1/2015,7/11/1997,IDEPT1367,IDEPT1367
20154241,7/1/2015,5/1/1998,IDEPT1677,IDEPT1677
20154243,7/1/2015,11/20/1997,IDEPT5528,IDEPT5528
20154254,7/1/2015,11/17/1997,IDEPT8379,IDEPT8379
20154268,7/1/2015,12/31/1997,IDEPT1537,IDEPT1537
20154299,7/1/2015,9/5/1997,IDEPT1367,IDEPT1367
20154310,7/1/2015,8/10/1997,IDEPT8598,IDEPT8598
20154311,7/1/2015,4/22/1998,IDEPT3778,IDEPT3778
20154318,7/1/2015,3/10/1998,IDEPT1825,IDEPT1825
20154332,7/1/2015,5/1/1998,IDEPT4938,IDEPT4938
20154342,7/1/2015,1/23/1998,IDEPT8825,IDEPT8825
20154393,7/1/2015,8/23/1997,IDEPT1836,IDEPT1836
20154407,7/1/2015,11/5/1997,IDEPT4670,IDEPT4670
20154425,7/1/2015,10/16/1997,IDEPT3115,IDEPT3115
20154428,7/1/2015,10/14/1997,IDEPT1378,IDEPT1378
20154442,7/1/2015,10/9/1997,IDEPT2054,IDEPT2054
20154470,7/1/2015,6/17/1998,IDEPT7626,IDEPT7626
20154472,7/1/2015,8/17/1997,IDEPT1423,IDEPT1423
20154484,7/1/2015,3/11/1998,IDEPT1677,IDEPT1677
20154515,7/1/2015,5/15/1998,IDEPT7626,IDEPT7626
20154519,7/1/2015,3/31/1998,IDEPT8598,IDEPT8598
20154520,7/1/2015,6/26/1998,IDEPT5408,IDEPT5408
20154525,7/1/2015,1/9/1998,IDEPT1142,IDEPT1142
20154539,7/1/2015,11/17/1997,IDEPT4670,IDEPT4670
20154554,7/1/2015,4/19/1998,IDEPT4670,IDEPT4670
20154557,7/1/2015,5/26/1998,IDEPT1836,IDEPT1836
20154568,7/1/2015,10/7/1997,IDEPT5528,IDEPT5528
20154579,7/1/2015,11/10/1997,IDEPT5109,IDEPT5109
20154593,7/1/2015,6/9/1998,IDEPT7783,IDEPT7783
20154598,7/1/2015,4/9/1998,IDEPT3062,IDEPT3062
20154604,7/1/2015,8/28/1997,IDEPT1836,IDEPT1836
20154607,7/1/2015,9/5/1997,IDEPT1423,IDEPT1423
20154613,7/1/2015,8/23/1997,IDEPT3778,IDEPT3778
20154633,7/1/2015,12/22/1997,IDEPT1836,IDEPT1836
20154641,7/1/2015,7/14/1997,IDEPT5881,IDEPT5881
20154651,7/1/2015,3/24/1998,IDEPT4670,IDEPT4670
20154653,7/1/2015,3/11/1998,IDEPT1615,IDEPT1615
20154655,7/1/2015,5/18/1998,IDEPT1836,IDEPT1836
20154656,7/1/2015,6/13/1998,IDEPT8379,IDEPT8379
20154703,7/1/2015,4/10/1998,IDEPT2425,IDEPT2425
20154729,7/1/2015,2/20/1998,IDEPT2054,IDEPT2054
20154730,7/1/2015,8/9/1997,IDEPT4132,IDEPT4132
20154735,7/1/2015,8/22/1997,IDEPT5127,IDEPT5127
20154737,7/1/2015,9/21/1997,IDEPT3778,IDEPT3778
20154739,7/1/2015,8/10/1997,IDEPT1615,IDEPT1615
20154755,7/1/2015,12/5/1997,IDEPT3062,IDEPT3062
20154760,7/1/2015,5/2/1998,IDEPT3868,IDEPT3868
20154784,7/1/2015,3/29/1998,IDEPT1367,IDEPT1367
20154789,7/1/2015,1/8/1998,IDEPT7626,IDEPT7626
20154793,7/1/2015,4/17/1998,IDEPT7783,IDEPT7783
20154800,7/1/2015,11/15/1997,IDEPT1537,IDEPT1537
20154826,7/1/2015,5/25/1998,IDEPT2357,IDEPT2357
20154845,7/1/2015,11/27/1997,IDEPT1533,IDEPT1533
20154873,7/1/2015,8/22/1997,IDEPT4670,IDEPT4670
20154878,7/1/2015,12/2/1997,IDEPT8473,IDEPT8473
20154892,7/1/2015,4/13/1998,IDEPT6347,IDEPT6347
20154896,7/1/2015,2/19/1998,IDEPT3062,IDEPT3062
20154907,7/1/2015,10/6/1997,IDEPT2425,IDEPT2425
20154919,7/1/2015,2/23/1998,IDEPT5408,IDEPT5408
20154991,7/1/2015,8/25/1997,IDEPT4308,IDEPT4308
20155018,7/1/2015,8/30/1997,IDEPT1367,IDEPT1367
20155054,7/1/2015,9/28/1997,IDEPT8598,IDEPT8598
20155073,7/1/2015,11/13/1997,IDEPT4308,IDEPT4308
20155078,7/1/2015,11/15/1997,IDEPT1836,IDEPT1836
20155081,7/1/2015,10/28/1997,IDEPT8598,IDEPT8598
20155091,7/1/2015,8/15/1997,IDEPT5881,IDEPT5881
20155093,7/1/2015,5/2/1998,IDEPT5564,IDEPT5564
20155112,7/1/2015,7/12/1997,IDEPT1825,IDEPT1825
20155124,7/1/2015,8/27/1997,IDEPT5408,IDEPT5408
20155129,7/1/2015,8/23/1997,IDEPT1378,IDEPT1378
20155144,7/1/2015,7/4/1998,IDEPT8825,IDEPT8825
20155156,7/1/2015,2/25/1998,IDEPT3778,IDEPT3778
20155170,7/1/2015,4/26/1998,IDEPT4055,IDEPT4055
20155194,7/1/2015,5/27/1998,IDEPT8473,IDEPT8473
20155197,7/1/2015,7/4/1998,IDEPT1367,IDEPT1367
20155200,7/1/2015,3/8/1998,IDEPT8313,IDEPT8313
20155216,7/1/2015,11/22/1997,IDEPT2601,IDEPT2601
20155240,7/1/2015,10/3/1997,IDEPT1378,IDEPT1378
20155252,7/1/2015,3/3/1998,IDEPT1142,IDEPT1142
20155294,7/1/2015,9/3/1997,IDEPT3868,IDEPT3868
20155305,7/1/2015,6/15/1998,IDEPT8598,IDEPT8598
20155312,7/1/2015,8/22/1997,IDEPT8379,IDEPT8379
20155315,7/1/2015,8/16/1997,IDEPT1096,IDEPT1096
20155316,7/1/2015,6/19/1998,IDEPT4308,IDEPT4308
20155324,7/1/2015,8/26/1997,IDEPT5408,IDEPT5408
20155377,7/1/2015,2/23/1998,IDEPT1367,IDEPT1367
20155402,7/1/2015,3/15/1998,IDEPT1096,IDEPT1096
20155423,7/1/2015,9/6/1997,IDEPT4670,IDEPT4670
20155424,7/1/2015,9/24/1997,IDEPT1378,IDEPT1378
20155427,7/1/2015,3/12/1998,IDEPT1142,IDEPT1142
20155429,7/1/2015,2/17/1998,IDEPT1388,IDEPT1388
20155487,7/1/2015,3/23/1998,IDEPT1096,IDEPT1096
20155489,7/1/2015,11/19/1997,IDEPT7783,IDEPT7783
20155493,7/1/2015,6/24/1998,IDEPT5528,IDEPT5528
20155548,7/1/2015,6/21/1998,IDEPT5127,IDEPT5127
20155553,7/1/2015,8/24/1997,IDEPT4670,IDEPT4670
20155555,7/1/2015,8/14/1997,IDEPT4055,IDEPT4055
20155559,7/1/2015,11/13/1997,IDEPT3115,IDEPT3115
20155565,7/1/2015,10/16/1997,IDEPT8313,IDEPT8313
20155573,7/1/2015,6/7/1998,IDEPT1096,IDEPT1096
20155580,7/1/2015,11/29/1997,IDEPT1615,IDEPT1615
20155581,7/1/2015,3/17/1998,IDEPT5109,IDEPT5109
20155585,7/1/2015,1/14/1998,IDEPT8313,IDEPT8313
20155603,7/1/2015,2/18/1998,IDEPT1378,IDEPT1378
20155618,7/1/2015,9/23/1997,IDEPT8825,IDEPT8825
20155623,7/1/2015,3/19/1998,IDEPT5528,IDEPT5528
20155638,7/1/2015,2/4/1998,IDEPT1367,IDEPT1367
20155659,7/1/2015,11/14/1997,IDEPT2425,IDEPT2425
20155662,7/1/2015,11/7/1997,IDEPT2357,IDEPT2357
20155671,7/1/2015,3/7/1998,IDEPT7005,IDEPT7005
20155677,7/1/2015,8/16/1997,IDEPT4055,IDEPT4055
20155697,7/1/2015,6/18/1998,IDEPT8379,IDEPT8379
20155707,7/1/2015,7/29/1997,IDEPT4308,IDEPT4308
20155719,7/1/2015,7/24/1997,IDEPT8473,IDEPT8473
20155749,7/1/2015,12/11/1997,IDEPT2054,IDEPT2054
20155774,7/1/2015,10/11/1997,IDEPT1096,IDEPT1096
20155799,7/1/2015,6/30/1998,IDEPT5528,IDEPT5528
20155800,7/1/2015,5/12/1998,IDEPT2425,IDEPT2425
20155805,7/1/2015,3/2/1998,IDEPT1677,IDEPT1677
20155825,7/1/2015,4/9/1998,IDEPT1378,IDEPT1378
20155833,7/1/2015,1/12/1998,IDEPT1367,IDEPT1367
20155837,7/1/2015,5/1/1998,IDEPT7783,IDEPT7783
20155843,7/1/2015,11/21/1997,IDEPT3868,IDEPT3868
20155851,7/1/2015,10/10/1997,IDEPT2425,IDEPT2425
20155882,7/1/2015,11/26/1997,IDEPT2357,IDEPT2357
20155885,7/1/2015,10/6/1997,IDEPT1378,IDEPT1378
20155891,7/1/2015,12/14/1997,IDEPT1142,IDEPT1142
20155894,7/1/2015,2/5/1998,IDEPT2601,IDEPT2601
20155904,7/1/2015,10/7/1997,IDEPT1533,IDEPT1533
20155907,7/1/2015,4/25/1998,IDEPT1142,IDEPT1142
20155961,7/1/2015,4/28/1998,IDEPT8825,IDEPT8825
20155988,7/1/2015,4/22/1998,IDEPT5109,IDEPT5109
20156016,7/1/2015,4/30/1998,IDEPT7005,IDEPT7005
20156025,7/1/2015,5/3/1998,IDEPT8473,IDEPT8473
20156026,7/1/2015,3/30/1998,IDEPT8379,IDEPT8379
20156042,7/1/2015,6/26/1998,IDEPT8313,IDEPT8313
20156044,7/1/2015,3/19/1998,IDEPT3115,IDEPT3115
20156056,7/1/2015,4/27/1998,IDEPT1142,IDEPT1142
20156075,7/1/2015,4/23/1998,IDEPT1142,IDEPT1142
20156089,7/1/2015,6/23/1998,IDEPT2601,IDEPT2601
20156097,7/1/2015,4/5/1998,IDEPT4132,IDEPT4132
20156104,7/1/2015,5/5/1998,IDEPT1378,IDEPT1378
20156105,7/1/2015,1/22/1998,IDEPT1142,IDEPT1142
20156109,7/1/2015,5/6/1998,IDEPT1836,IDEPT1836
20156110,7/1/2015,1/19/1998,IDEPT1825,IDEPT1825
20156112,7/1/2015,10/25/1997,IDEPT7005,IDEPT7005
20156129,7/1/2015,2/5/1998,IDEPT5127,IDEPT5127
20156143,7/1/2015,12/4/1997,IDEPT3115,IDEPT3115
20156145,7/1/2015,12/26/1997,IDEPT1388,IDEPT1388
20156165,7/1/2015,6/17/1998,IDEPT1388,IDEPT1388
20156167,7/1/2015,6/12/1998,IDEPT1142,IDEPT1142
20156195,7/1/2015,10/7/1997,IDEPT4055,IDEPT4055
20156201,7/1/2015,2/5/1998,IDEPT3062,IDEPT3062
20156211,7/1/2015,10/11/1997,IDEPT8473,IDEPT8473
20156222,7/1/2015,1/16/1998,IDEPT8825,IDEPT8825
20156242,7/1/2015,7/12/1997,IDEPT7626,IDEPT7626
20156260,7/1/2015,5/22/1998,IDEPT1836,IDEPT1836
20156272,7/1/2015,12/16/1997,IDEPT3115,IDEPT3115
20156274,7/1/2015,4/17/1998,IDEPT3115,IDEPT3115
20156286,7/1/2015,4/26/1998,IDEPT1423,IDEPT1423
20156306,7/1/2015,1/6/1998,IDEPT1677,IDEPT1677
20156324,7/1/2015,1/8/1998,IDEPT5127,IDEPT5127
20156326,7/1/2015,10/25/1997,IDEPT4938,IDEPT4938
20156370,7/1/2015,8/13/1997,IDEPT6347,IDEPT6347
20156372,7/1/2015,7/19/1997,IDEPT1836,IDEPT1836
20156373,7/1/2015,12/29/1997,IDEPT1537,IDEPT1537
20156386,7/1/2015,9/20/1997,IDEPT4132,IDEPT4132
20156396,7/1/2015,2/9/1998,IDEPT6347,IDEPT6347
20156409,7/1/2015,9/23/1997,IDEPT8598,IDEPT8598
20156416,7/1/2015,9/19/1997,IDEPT1142,IDEPT1142
20156417,7/1/2015,3/21/1998,IDEPT8473,IDEPT8473
20156422,7/1/2015,8/19/1997,IDEPT3868,IDEPT3868
20156424,7/1/2015,9/26/1997,IDEPT4670,IDEPT4670
20156438,7/1/2015,9/5/1997,IDEPT4132,IDEPT4132
20156447,7/1/2015,4/21/1998,IDEPT3868,IDEPT3868
20156449,7/1/2015,6/17/1998,IDEPT8379,IDEPT8379
20156450,7/1/2015,3/5/1998,IDEPT3115,IDEPT3115
20156451,7/1/2015,2/12/1998,IDEPT1677,IDEPT1677
20156526,7/1/2015,5/13/1998,IDEPT4055,IDEPT4055
20156528,7/1/2015,6/21/1998,IDEPT2357,IDEPT2357
20156533,7/1/2015,4/19/1998,IDEPT4055,IDEPT4055
20156550,7/1/2015,4/28/1998,IDEPT1096,IDEPT1096
20156553,7/1/2015,8/4/1997,IDEPT5881,IDEPT5881
20156562,7/1/2015,5/13/1998,IDEPT7783,IDEPT7783
20156566,7/1/2015,7/26/1997,IDEPT5109,IDEPT5109
20156639,7/1/2015,1/6/1998,IDEPT8379,IDEPT8379
20156641,7/1/2015,3/20/1998,IDEPT1423,IDEPT1423
20156673,7/1/2015,10/21/1997,IDEPT3778,IDEPT3778
20156693,7/1/2015,9/14/1997,IDEPT3778,IDEPT3778
20156698,7/1/2015,9/13/1997,IDEPT1615,IDEPT1615
20156700,7/1/2015,6/29/1998,IDEPT8825,IDEPT8825
20156717,7/1/2015,7/29/1997,IDEPT1423,IDEPT1423
20156721,7/1/2015,4/25/1998,IDEPT5528,IDEPT5528
20156733,7/1/2015,5/31/1998,IDEPT8473,IDEPT8473
20156742,7/1/2015,4/22/1998,IDEPT5109,IDEPT5109
20156747,7/1/2015,8/13/1997,IDEPT4670,IDEPT4670
20156761,7/1/2015,6/13/1998,IDEPT4132,IDEPT4132
20156763,7/1/2015,4/6/1998,IDEPT5528,IDEPT5528
20156764,7/1/2015,11/15/1997,IDEPT4132,IDEPT4132
20156775,7/1/2015,10/4/1997,IDEPT5528,IDEPT5528
20156776,7/1/2015,8/14/1997,IDEPT2601,IDEPT2601
20156779,7/1/2015,8/31/1997,IDEPT6347,IDEPT6347
20156784,7/1/2015,12/5/1997,IDEPT1615,IDEPT1615
20156800,7/1/2015,2/22/1998,IDEPT7783,IDEPT7783
20156823,7/1/2015,3/29/1998,IDEPT8598,IDEPT8598
20156827,7/1/2015,7/22/1997,IDEPT5528,IDEPT5528
20156873,7/1/2015,6/14/1998,IDEPT6347,IDEPT6347
20156875,7/1/2015,11/10/1997,IDEPT7783,IDEPT7783
20156879,7/1/2015,11/13/1997,IDEPT4055,IDEPT4055
20156893,7/1/2015,2/15/1998,IDEPT2054,IDEPT2054
20156927,7/1/2015,2/23/1998,IDEPT2425,IDEPT2425
20156933,7/1/2015,6/18/1998,IDEPT1423,IDEPT1423
20156934,7/1/2015,2/3/1998,IDEPT2601,IDEPT2601
20156954,7/1/2015,3/20/1998,IDEPT1096,IDEPT1096
20156958,7/1/2015,11/7/1997,IDEPT2054,IDEPT2054
20156973,7/1/2015,11/10/1997,IDEPT1533,IDEPT1533
20156978,7/1/2015,4/8/1998,IDEPT1836,IDEPT1836
20156979,7/1/2015,11/20/1997,IDEPT4670,IDEPT4670
20156982,7/1/2015,1/31/1998,IDEPT2054,IDEPT2054
20157004,7/1/2015,8/27/1997,IDEPT2357,IDEPT2357
20157024,7/1/2015,10/27/1997,IDEPT5564,IDEPT5564
20157032,7/1/2015,12/6/1997,IDEPT1096,IDEPT1096
20157074,7/1/2015,1/8/1998,IDEPT4938,IDEPT4938
20157091,7/1/2015,4/4/1998,IDEPT3868,IDEPT3868
20157148,7/1/2015,3/21/1998,IDEPT4132,IDEPT4132
20157171,7/1/2015,1/13/1998,IDEPT1537,IDEPT1537
20157178,7/1/2015,6/20/1998,IDEPT1677,IDEPT1677
20157181,7/1/2015,12/24/1997,IDEPT5881,IDEPT5881
20157191,7/1/2015,2/22/1998,IDEPT3868,IDEPT3868
20157195,7/1/2015,11/15/1997,IDEPT3868,IDEPT3868
20157247,7/1/2015,11/4/1997,IDEPT1825,IDEPT1825
20157271,7/1/2015,1/10/1998,IDEPT1836,IDEPT1836
20157279,7/1/2015,12/1/1997,IDEPT8379,IDEPT8379
20157300,7/1/2015,9/11/1997,IDEPT3868,IDEPT3868
20157305,7/1/2015,1/30/1998,IDEPT1367,IDEPT1367
20157312,7/1/2015,1/3/1998,IDEPT2425,IDEPT2425
20157316,7/1/2015,11/14/1997,IDEPT8598,IDEPT8598
20157335,7/1/2015,1/16/1998,IDEPT2601,IDEPT2601
20157389,7/1/2015,4/13/1998,IDEPT3115,IDEPT3115
20157426,7/1/2015,8/29/1997,IDEPT4055,IDEPT4055
20157444,7/1/2015,7/14/1997,IDEPT5528,IDEPT5528
20157445,7/1/2015,3/17/1998,IDEPT1142,IDEPT1142
20157452,7/1/2015,1/4/1998,IDEPT2357,IDEPT2357
20157467,7/1/2015,1/11/1998,IDEPT1388,IDEPT1388
20157492,7/1/2015,6/27/1998,IDEPT3868,IDEPT3868
20157513,7/1/2015,6/3/1998,IDEPT2357,IDEPT2357
20157535,7/1/2015,1/9/1998,IDEPT4055,IDEPT4055
20157547,7/1/2015,6/20/1998,IDEPT2357,IDEPT2357
20157553,7/1/2015,12/20/1997,IDEPT1423,IDEPT1423
20157564,7/1/2015,1/27/1998,IDEPT5109,IDEPT5109
20157566,7/1/2015,8/17/1997,IDEPT4670,IDEPT4670
20157567,7/1/2015,9/1/1997,IDEPT5109,IDEPT5109
20157572,7/1/2015,1/31/1998,IDEPT3115,IDEPT3115
20157590,7/1/2015,10/1/1997,IDEPT2425,IDEPT2425
20157595,7/1/2015,6/19/1998,IDEPT7626,IDEPT7626
20157659,7/1/2015,5/27/1998,IDEPT4055,IDEPT4055
